Date,Close,compound,negative,neutral,positive,Open,High,Low,Volume,Subjectivity,Polarity
2016-10-14,127.88,0.9819,0.061,0.843,0.095,128.49,128.95,127.58,13335970,0.45399449035812667,0.1742854683195592
2016-10-17,127.54,0.9811,0.053,0.859,0.088,128.2,128.47,127.32,11317650,0.36583613916947255,0.08502244668911337
2016-10-18,128.57,0.8467,0.063,0.858,0.079,128.68,129.39,128.01,13487280,0.5163072691197691,0.04206664862914861
2016-10-19,130.11,0.9954,0.067,0.822,0.111,128.74,130.47,128.6,16723000,0.4298554265599719,0.08639842690979058
2016-10-20,130.0,-0.9479,0.099,0.821,0.08,130.07,130.66,129.5,13148980,0.4956605187265565,0.09300038797680307
2016-10-21,132.07,0.9946,0.049,0.829,0.123,129.78,132.13,129.7,18983740,0.4999447968052618,0.10967524077989195
2016-10-24,133.28,0.9916,0.067,0.826,0.107,132.72,133.405,132.15,17420290,0.41100412996964714,0.16684051102154554
2016-10-25,132.29,0.9977,0.056,0.801,0.142,133.5,133.5,132.22,13307700,0.4440202020202021,0.1115714285714286
2016-10-26,131.04,-0.9917,0.123,0.797,0.08,131.64,132.26,130.935,13066210,0.4374713804713807,0.05691919191919194
2016-10-27,129.69,0.9964,0.027,0.88,0.092,131.74,131.8,129.27,16628680,0.4278717314431598,0.16093470022041464
2016-10-28,131.29,0.9965,0.054,0.836,0.111,130.5,132.97,129.93,24500920,0.36159618159618157,0.1317821067821068
2016-10-31,130.99,0.8207,0.068,0.861,0.072,132.01,132.12,130.8835,15649280,0.500204835814592,0.13842730440291418
2016-11-01,129.5,0.9814,0.042,0.858,0.1,131.41,131.94,128.65,21974210,0.2816271963330786,0.10315762668703844
2016-11-02,127.17,-0.1779,0.118,0.768,0.114,130.23,130.23,126.28,43895660,0.5037878787878788,0.020454545454545472
2016-11-03,120.0,0.4937,0.071,0.849,0.081,122.0,123.28,119.5,63660540,0.24,0.16999999999999998
2016-11-04,120.75,0.0085,0.073,0.854,0.073,119.59,121.93,119.25,30468330,0.30303030303030304,0.1393939393939394
2016-11-07,122.15,0.8096,0.086,0.807,0.108,122.83,123.2089,121.35,22957100,0.4429166666666666,0.11041666666666672
2016-11-08,124.22,0.9827,0.034,0.888,0.079,122.03,124.61,121.54,19391790,0.3730871212121213,0.1091761363636364
2016-11-09,123.18,0.6966,0.07,0.839,0.092,121.5,123.81,120.51,31883790,0.3292011019283747,0.2199724517906336
2016-11-10,120.8,0.997,0.09,0.753,0.157,123.93,124.18,115.27,67808300,0.42375080857839464,0.20565096780614023
2016-11-11,119.02,0.9924,0.05,0.831,0.119,119.53,120.7,118.15,32814370,0.31239482739482743,0.12432955932955932
2016-11-14,115.08,-0.986,0.113,0.805,0.083,119.1256,119.1256,113.5535,51315610,0.34623593073593073,0.10510173160173161
2016-11-15,117.2,-0.986,0.113,0.805,0.083,116.73,118.49,115.83,34629110,0.34623593073593073,0.10510173160173161
2016-11-16,116.34,0.7807,0.077,0.844,0.079,114.48,117.88,114.21,32358800,0.47608856421356427,0.1143930375180375
2016-11-17,117.79,0.9965,0.054,0.814,0.132,116.81,117.79,116.01,18570820,0.49255952380952384,0.15194444444444447
2016-11-18,117.02,0.9788,0.058,0.854,0.087,118.39,119.13,116.84,22768330,0.4039196220446219,0.1774146686646686
2016-11-21,121.77,0.9974,0.037,0.843,0.12,118.2,121.95,117.8,35359460,0.3600368438483193,0.16246688193409503
2016-11-22,121.47,0.9838,0.054,0.832,0.114,122.4,122.98,120.9,26006340,0.38748917748917744,0.09452651515151515
2016-11-23,120.84,0.9806,0.054,0.838,0.108,121.23,121.31,119.94,15646580,0.41854754440961334,0.13746081504702196
2016-11-25,120.38,0.9958,0.036,0.817,0.147,121.01,121.14,120.07,8658605,0.42003484320557494,0.1588850174216028
2016-11-28,120.41,0.9898,0.047,0.854,0.099,120.12,121.69,119.82,18081770,0.28601872382360194,0.19871889627987194
2016-11-29,120.87,0.4379,0.067,0.863,0.07,120.57,122.1,120.4,18871130,0.42777240490006446,0.24469696969696972
2016-11-30,118.42,0.4379,0.067,0.863,0.07,120.32,121.79,117.95,30135230,0.42777240490006446,0.24469696969696972
2016-12-01,115.1,0.9763,0.024,0.874,0.101,118.38,118.45,114.0,43231480,0.4344696969696969,0.025757575757575757
2016-12-02,115.4,0.7906,0.073,0.809,0.118,115.11,116.48,114.3,25050450,0.3266666666666667,0.06854166666666667
2016-12-05,117.43,-0.9688,0.113,0.808,0.079,115.95,117.57,115.07,20123920,0.42743515512265506,0.115231240981241
2016-12-06,117.31,0.8999,0.029,0.858,0.113,117.69,117.795,116.33,19089060,0.25,0.1
2016-12-07,117.95,0.984,0.049,0.846,0.105,117.0,117.95,116.57,21891800,0.25761974584555225,0.1361730205278592
2016-12-08,118.91,0.9753,0.036,0.862,0.103,117.98,119.5,117.64,22427310,0.3635461760461759,0.2047979797979798
2016-12-09,119.68,0.9547,0.062,0.862,0.076,119.22,119.94,118.95,17452710,0.4340739022881881,0.11695269016697588
2016-12-12,117.77,-0.7998,0.059,0.901,0.04,119.22,119.24,117.65,17782470,0.5036445536445536,0.20922399672399675
2016-12-13,120.31,0.9909,0.034,0.887,0.079,117.86,121.52,117.61,29568990,0.4626855287569571,0.16759740259740263
2016-12-14,120.21,0.995,0.017,0.874,0.11,120.0,121.69,118.85,25890630,0.4450956937799042,0.09629186602870815
2016-12-15,120.57,0.9907,0.063,0.813,0.124,120.08,122.5,119.63,20113550,0.49974754974754976,0.19827492327492327
2016-12-16,119.87,0.9971,0.055,0.793,0.151,120.9,121.5,119.27,25316220,0.550219904209266,0.17069056829695128
2016-12-19,119.24,-0.3595,0.046,0.901,0.053,119.85,120.36,118.51,15871360,0.48181818181818187,0.10681818181818183
2016-12-20,119.09,0.8257,0.043,0.892,0.065,119.5,119.77,118.8,13673570,0.44059497413155957,0.08072185267307218
2016-12-21,119.04,-0.9795,0.131,0.775,0.094,118.92,119.2,118.48,10747610,0.34859138257575756,0.08413036616161616
2016-12-22,117.4,0.9554,0.045,0.873,0.082,118.86,118.99,116.93,16226770,0.4088878787878788,0.14536969696969695
2016-12-23,117.27,0.966,0.086,0.781,0.132,117.0,117.56,116.3,10885030,0.38543244949494954,0.09439709595959594
2016-12-27,118.01,0.995,0.035,0.812,0.152,116.96,118.68,116.864,12034590,0.4183888575192923,0.1311300112930548
2016-12-28,116.92,0.9939,0.069,0.77,0.161,118.19,118.25,116.65,11985740,0.484926210153483,0.08719106650924834
2016-12-29,116.35,0.9885,0.044,0.844,0.112,117.0,117.531,116.06,9925082,0.42397602397602396,0.16876179376179376
2016-12-30,115.05,-0.9514,0.124,0.794,0.082,116.595,116.83,114.7739,18668290,0.38072429653679657,0.10831520562770566
2017-01-03,116.86,-0.3142,0.058,0.876,0.067,116.03,117.84,115.51,20635600,0.3588735177865612,0.14740118577075098
2017-01-04,118.69,0.9136,0.02,0.812,0.168,117.55,119.66,117.29,19594560,0.5909090909090909,0.3197727272727272
2017-01-05,120.67,0.973,0.019,0.917,0.064,118.86,120.95,118.3209,19459380,0.3343434343434343,0.1409982174688057
2017-01-06,123.41,0.9863,0.034,0.855,0.112,120.98,123.88,120.03,28525570,0.3661135161135161,0.13254569504569508
2017-01-09,124.9,0.9982,0.035,0.843,0.122,123.55,125.43,123.04,22874170,0.40433150183150174,0.15800061050061054
2017-01-10,124.35,0.6116,0.049,0.881,0.071,124.82,125.5,124.28,17299590,0.4296717171717171,0.11515151515151516
2017-01-11,126.09,0.9961,0.066,0.805,0.129,124.35,126.12,124.06,18334560,0.3760056207233628,0.09041055718475074
2017-01-12,126.62,0.8853,0.079,0.814,0.107,125.61,126.73,124.8,18596580,0.33438958916900097,0.12175536881419236
2017-01-13,128.34,0.9718,0.075,0.809,0.117,127.49,129.27,127.37,24857410,0.3541943828529195,0.09731812902544609
2017-01-17,127.87,0.9848,0.064,0.826,0.109,128.04,128.34,127.4,15279990,0.4020764618978904,0.10020013055727342
2017-01-18,127.92,0.9307,0.084,0.816,0.1,128.41,128.43,126.84,13107440,0.46762626262626267,0.06531209531209531
2017-01-19,127.55,0.9812,0.009,0.906,0.085,128.23,128.35,127.45,12171270,0.4122904872904873,0.13835747585747588
2017-01-20,127.04,0.9936,0.051,0.816,0.133,128.1,128.48,126.78,19068380,0.4820628209000302,0.10640994664250478
2017-01-23,128.93,-0.9174,0.09,0.839,0.071,127.31,129.25,126.95,16566300,0.4732828282828282,0.12922180993609564
2017-01-24,129.37,0.9693,0.085,0.794,0.121,129.38,129.9,128.38,15140910,0.44587585034013605,0.08726615646258505
2017-01-25,131.48,-0.6911,0.082,0.849,0.069,130.0,131.74,129.77,18745640,0.41131553631553636,0.030621693121693133
2017-01-26,132.78,0.966,0.054,0.85,0.097,131.63,133.14,131.4401,19964800,0.3480587121212121,0.03183001893939394
2017-01-27,132.18,0.9468,0.062,0.841,0.098,132.68,132.95,131.08,19505970,0.32667430608607084,0.10649828113063405
2017-01-30,130.98,-0.9987,0.151,0.796,0.053,131.58,131.58,129.6,18919750,0.46481586488628746,0.011891348088531187
2017-01-31,130.32,0.9904,0.043,0.868,0.089,130.17,130.66,129.5157,19642550,0.35719813519813515,0.1417762237762238
2017-02-01,133.23,0.9618,0.071,0.721,0.208,132.25,133.49,130.68,47329480,0.36,-0.06000000000000001
2017-02-02,130.84,0.9838,0.034,0.871,0.096,133.22,135.49,130.4,54281800,0.47840783247759994,0.20807661330917146
2017-02-03,130.98,0.9833,0.051,0.824,0.125,131.24,132.85,130.76,24776070,0.5367804417804417,0.2657087357087357
2017-02-06,132.06,0.9863,0.047,0.854,0.099,130.98,132.06,130.3,17015610,0.5666027154663517,0.09403778040141679
2017-02-07,131.84,0.128,0.055,0.885,0.059,132.24,133.0,131.661,14585030,0.3259090909090909,0.22727272727272724
2017-02-08,134.2,0.998,0.048,0.824,0.128,132.6,134.44,132.44,22370760,0.43067023619655204,0.17495319738740794
2017-02-09,134.14,-0.4019,0.064,0.886,0.05,134.49,134.5,133.31,16454060,0.3111111111111111,0.25
2017-02-10,134.19,0.9626,0.064,0.838,0.098,134.1,134.94,133.68,15050270,0.3443392718392718,0.13251026751026748
2017-02-13,134.05,0.9893,0.032,0.885,0.083,134.6975,134.6975,133.7,13511640,0.4256104572510821,0.14532264610389609
2017-02-14,133.85,0.9988,0.027,0.818,0.155,134.1,134.23,132.55,14346090,0.4850949158716145,0.1951475223805321
2017-02-15,133.44,0.9913,0.059,0.822,0.12,133.45,133.7,132.66,13215470,0.4761833855799372,0.11530041797283175
2017-02-16,133.84,-0.3542,0.053,0.905,0.042,133.07,133.87,133.022,12816260,0.43184453227931485,0.09103645147123407
2017-02-17,133.53,0.9613,0.055,0.845,0.1,133.5,134.0912,133.17,12265480,0.5531222943722943,0.24076298701298707
2017-02-21,133.72,0.9941,0.045,0.839,0.116,133.5,133.91,132.9,14735860,0.459375541125541,0.20396861471861474
2017-02-22,136.12,0.9506,0.022,0.914,0.064,133.6,136.79,133.46,27331930,0.533225108225108,0.09012059369202224
2017-02-23,135.36,0.975,0.035,0.881,0.084,135.89,136.12,134.33,18408460,0.44277597402597396,0.06097267316017317
2017-02-24,135.44,0.9802,0.049,0.828,0.123,134.16,135.62,134.16,12617180,0.44163531870428424,0.14624346917450365
2017-02-27,136.41,0.9962,0.021,0.879,0.1,135.26,137.1846,135.02,14300970,0.378010878010878,0.24930069930069929
2017-02-28,135.54,0.9922,0.037,0.863,0.1,136.79,136.805,134.75,16096310,0.31474941724941724,0.1560402097902098
2017-03-01,137.42,0.9907,0.037,0.827,0.136,136.47,137.48,136.3,16241330,0.40001503126503124,0.18361892736892738
2017-03-02,136.76,0.9888,0.051,0.834,0.115,137.09,137.82,136.31,12278560,0.5265108225108225,0.20108658008658006
2017-03-03,137.17,0.8577,0.051,0.878,0.071,136.63,137.33,136.08,11154380,0.3903409090909092,0.13053977272727274
2017-03-06,137.42,0.9731,0.009,0.836,0.155,136.88,137.83,136.51,12562040,0.45056818181818176,0.11392045454545455
2017-03-07,137.3,0.0,0.088,0.807,0.105,137.03,138.37,136.99,13517880,0.3843697968697969,0.09908841158841157
2017-03-08,137.72,0.997,0.057,0.79,0.153,137.15,137.99,137.0516,10174840,0.45213184476342355,0.19781499202551833
2017-03-09,138.24,0.939,0.056,0.798,0.146,137.72,138.57,137.4,15523900,0.4284511784511784,0.14686868686868687
2017-03-10,138.79,0.9799,0.075,0.81,0.115,138.91,139.49,138.22,16299220,0.38499098124098124,0.11843975468975469
2017-03-13,139.6,0.9701,0.046,0.853,0.101,138.71,139.68,138.6729,10949000,0.4726756576756576,0.20052614052614054
2017-03-14,139.32,0.9907,0.064,0.792,0.143,139.46,139.46,138.52,12935370,0.544164673046252,0.09403309409888355
2017-03-15,139.72,0.9813,0.05,0.84,0.11,139.29,140.1,138.49,19315340,0.4411183261183261,0.07013558201058201
2017-03-16,139.99,0.9985,0.041,0.801,0.158,140.2,140.25,139.73,13604260,0.40398090005232873,0.17701072736787027
2017-03-17,139.84,0.8253,0.036,0.903,0.06,140.34,140.34,139.7,20487730,0.3340863177226814,0.1355188246097337
2017-03-20,139.94,0.9267,0.042,0.899,0.06,139.71,140.19,139.25,12002150,0.4287279684601114,0.1491477272727273
2017-03-21,138.51,0.9933,0.044,0.863,0.093,141.15,142.3082,138.4,29855980,0.33209255250921904,0.10218574635241302
2017-03-22,139.59,0.9798,0.041,0.866,0.093,137.93,139.79,137.6,17020610,0.42232481060606064,0.22430160984848488
2017-03-23,139.53,0.9989,0.032,0.812,0.156,139.48,140.39,139.09,12992700,0.4366356776192843,0.23687933196129923
2017-03-24,140.34,0.9954,0.051,0.841,0.108,140.08,141.0244,139.76,16636900,0.4265649439723515,0.12349250886287925
2017-03-27,140.32,0.9775,0.05,0.86,0.091,139.05,140.65,138.77,12791820,0.40329052429052414,0.20861784511784512
2017-03-28,141.76,0.9992,0.043,0.771,0.186,140.36,141.95,140.01,14660670,0.401017766955267,0.106475468975469
2017-03-29,142.65,0.9989,0.039,0.799,0.162,141.99,142.86,141.43,16504590,0.41407411165223673,0.2086066580988457
2017-03-30,142.41,0.9692,0.059,0.848,0.094,142.4,142.95,141.85,12393610,0.3666889483065954,0.1697860962566845
2017-03-31,142.05,0.9648,0.07,0.841,0.088,142.31,142.63,141.89,11366390,0.359350813328086,0.17430145611963796
2017-04-03,142.28,0.9493,0.057,0.788,0.154,141.93,142.47,140.82,13552550,0.4394557823129252,0.16313775510204084
2017-04-04,141.73,0.9891,0.026,0.897,0.077,141.86,142.09,141.27,11934110,0.5104962439521263,0.1862538197097021
2017-04-05,141.85,0.9652,0.067,0.84,0.093,142.26,143.44,141.29,17132150,0.42902181152181146,0.150482017982018
2017-04-06,141.17,0.9822,0.034,0.801,0.165,142.11,142.22,140.91,15089610,0.44438076416337285,0.10600131752305665
2017-04-07,140.78,0.9885,0.044,0.837,0.119,141.2,141.55,140.24,11811450,0.44932432432432434,0.09102170352170355
2017-04-10,141.04,0.9673,0.038,0.899,0.063,141.0,141.43,140.63,9033921,0.3804147465437789,0.1146002071405297
2017-04-11,139.92,0.3387,0.094,0.812,0.095,140.8,141.0299,138.81,16627940,0.22096774193548388,0.047849462365591386
2017-04-12,139.58,-0.9621,0.072,0.878,0.05,139.72,140.4,139.44,11600930,0.3159819090374646,0.06469389663834109
2017-04-13,139.39,0.9951,0.041,0.84,0.119,139.62,140.58,139.33,10939950,0.44503482628482616,0.13492271617271617
2017-04-17,141.42,-0.8734,0.074,0.866,0.06,139.76,141.55,139.75,11488510,0.43312858312858316,0.15216011466011467
2017-04-18,140.96,0.9713,0.037,0.862,0.101,141.27,141.905,140.61,14795020,0.4111648228314896,0.2111175244508578
2017-04-19,142.27,0.9185,0.085,0.82,0.095,141.35,143.04,141.27,15544500,0.48408262957443277,0.10673952641165758
2017-04-20,143.8,0.9677,0.069,0.832,0.099,142.95,144.25,142.689,15948700,0.4509800384800385,0.05942760942760942
2017-04-21,143.68,0.9749,0.048,0.864,0.088,143.9,144.17,142.27,12172640,0.4185903679653681,0.1582318722943723
2017-04-24,145.47,0.9948,0.036,0.876,0.088,144.96,145.6738,144.34,14397480,0.35799733599733596,0.14328804528804526
2017-04-25,146.49,0.991,0.022,0.909,0.069,145.79,147.15,145.7898,17718030,0.41005943209333034,0.1635666593293712
2017-04-26,146.56,0.9393,0.068,0.834,0.098,147.09,147.59,146.09,12388100,0.4642625231910947,0.12838589981447124
2017-04-27,147.7,0.9871,0.022,0.885,0.093,146.67,147.75,146.14,11072600,0.4289299242424243,0.13065814393939398
2017-04-28,150.25,-0.989,0.126,0.806,0.068,149.5,151.53,149.07,30607510,0.458202861952862,0.04960437710437709
2017-05-01,152.46,0.9964,0.035,0.855,0.11,151.74,152.57,151.42,25170200,0.4323656363130048,0.1627775246196299
2017-05-02,152.78,0.7801,0.069,0.799,0.132,153.34,153.44,151.66,21617190,0.4005681818181818,0.22329545454545452
2017-05-03,151.8,0.3182,0.063,0.87,0.066,153.6,153.6,151.34,28301550,0.4048260381593714,0.03675645342312009
2017-05-04,150.85,0.9822,0.054,0.855,0.092,150.17,151.52,148.72,36185180,0.41141460689847775,0.07960969138388492
2017-05-05,150.24,0.9816,0.061,0.845,0.095,151.45,151.63,149.79,17104730,0.49746931007800577,0.12989595750465316
2017-05-08,151.06,0.8364,0.101,0.761,0.138,150.71,151.08,149.74,15813350,0.3866060606060607,0.1730151515151515
2017-05-09,150.48,0.9842,0.043,0.868,0.089,151.49,152.59,150.21,17381800,0.3503653556845046,0.11746185256823558
2017-05-10,150.29,0.9889,0.058,0.847,0.094,150.23,150.52,148.86,11994140,0.44051922736133264,0.06998715222399432
2017-05-11,150.04,-0.7634,0.074,0.873,0.052,150.31,150.65,149.41,11832750,0.3852907961603614,-0.025541125541125535
2017-05-12,150.33,0.9975,0.046,0.811,0.143,150.4,150.46,149.63,9584769,0.35591123286435783,0.05013584505772003
2017-05-15,150.19,0.9939,0.062,0.81,0.128,150.17,151.48,149.77,14952950,0.43861932393847275,0.13704729667495627
2017-05-16,149.78,0.978,0.029,0.898,0.074,150.11,150.21,149.03,14506870,0.5224058769513314,0.15828741965105605
2017-05-17,144.85,-0.98,0.078,0.869,0.053,148.0,148.67,144.4216,28232610,0.4684983001932153,0.02085161542788661
2017-05-18,147.66,0.981,0.063,0.837,0.1,144.72,148.15,144.51,22778870,0.41126082251082247,0.16740009990009994
2017-05-19,148.06,0.8765,0.05,0.879,0.071,148.445,149.39,147.96,16165160,0.4174115100585689,0.12103386809269165
2017-05-22,148.24,0.4536,0.066,0.861,0.073,148.08,148.59,147.69,12578390,0.40274621212121203,0.0756155303030303
2017-05-23,148.07,0.9913,0.032,0.878,0.091,148.52,148.81,147.25,12807840,0.39018444816831904,0.13486035469906438
2017-05-24,150.04,0.981,0.041,0.854,0.104,148.51,150.23,148.42,17914740,0.5163030303030303,0.12142424242424242
2017-05-25,151.96,0.987,0.056,0.821,0.122,150.3,152.59,149.95,19827210,0.4555120167189133,0.2585684430512017
2017-05-26,152.13,0.6582,0.072,0.835,0.093,152.23,152.25,151.15,14984540,0.476984126984127,0.19761904761904758
2017-05-30,152.38,0.9961,0.058,0.818,0.124,151.97,152.9,151.64,13213700,0.3917028447742735,0.195313234384663
2017-05-31,151.46,0.9983,0.035,0.83,0.136,152.7,153.35,151.09,18001140,0.43474386724386727,0.2143691574126357
2017-06-01,151.53,0.9962,0.087,0.778,0.134,151.75,152.29,150.3,14511530,0.360471738663228,0.07437674618525683
2017-06-02,153.61,-0.946,0.119,0.794,0.087,151.85,153.63,151.3,16838650,0.40012987012987017,0.07457070707070708
2017-06-05,153.63,0.2732,0.08,0.826,0.094,153.64,154.7088,153.41,12504820,0.3662289562289562,0.13205387205387206
2017-06-06,152.81,0.9949,0.055,0.832,0.112,153.41,154.52,152.48,13443610,0.4870335220335219,0.1457736707736708
2017-06-07,153.12,-0.9937,0.125,0.814,0.061,153.27,153.75,152.34,12040430,0.39375613275613275,0.07527525252525252
2017-06-08,154.71,0.804,0.058,0.839,0.103,154.08,154.73,153.1,17795860,0.4328571428571428,0.16226551226551228
2017-06-09,149.6,0.7962,0.068,0.852,0.08,154.77,155.59,146.61,35541670,0.405091561877276,0.10320226070226074
2017-06-12,148.44,0.981,0.077,0.82,0.103,148.17,149.195,144.56,33150610,0.4376027852218327,0.22858746192079535
2017-06-13,150.68,0.989,0.03,0.9,0.07,150.15,151.18,148.9,20474720,0.3957373737373737,0.1341212121212121
2017-06-14,150.25,0.986,0.05,0.863,0.087,151.26,152.4,149.05,20774910,0.5095697717919938,0.12544706322484106
2017-06-15,149.8,0.9887,0.072,0.824,0.104,147.67,150.0366,146.3747,18956910,0.4039665154122986,0.11740337975277737
2017-06-16,150.64,0.9934,0.055,0.824,0.121,149.59,150.83,148.6,22843010,0.420171289615734,0.10664515525626635
2017-06-19,152.87,0.9939,0.043,0.849,0.108,151.71,153.57,151.71,18944190,0.2928860028860029,0.03806425600543246
2017-06-20,152.25,0.9667,0.072,0.835,0.093,152.88,153.84,152.21,14733590,0.4458251249555597,0.13313999205303556
2017-06-21,153.91,-0.9895,0.091,0.862,0.047,152.36,154.08,151.88,14943770,0.42398989898989903,0.014835858585858588
2017-06-22,153.4,0.949,0.064,0.842,0.093,153.01,154.55,152.91,12835380,0.3121212121212121,0.18543123543123544
2017-06-23,155.07,0.9921,0.053,0.821,0.126,152.72,155.2,152.65,17897280,0.32251855287569564,0.14704184704184703
2017-06-26,153.59,0.996,0.026,0.868,0.105,156.25,156.5,153.1954,18030200,0.44064602064602054,0.12380369630369631
2017-06-27,150.58,0.9926,0.042,0.845,0.113,152.84,153.31,150.39,19351560,0.45247915664582344,0.1721811367644701
2017-06-28,153.24,0.987,0.055,0.844,0.1,150.92,153.47,149.86,16696230,0.4823300573300573,0.16472153972153974
2017-06-29,151.04,0.9951,0.042,0.857,0.101,152.28,152.5,148.9175,23948630,0.42984848484848476,0.15485930735930736
2017-06-30,150.98,0.9822,0.033,0.868,0.099,151.9,151.92,150.06,14909670,0.4132467532467533,0.1539105339105339
2017-07-03,148.43,0.9548,0.057,0.845,0.098,151.72,152.15,147.8,13862740,0.4976397616720198,0.06904436065726387
2017-07-05,150.34,-0.1779,0.052,0.906,0.042,149.0,150.85,148.13,14321330,0.3037037037037037,0.07777777777777778
2017-07-06,148.82,0.9904,0.059,0.833,0.108,149.03,150.04,148.0,14934450,0.4339462420818352,0.11433132780590409
2017-07-07,151.44,0.9745,0.111,0.748,0.141,149.25,151.99,149.19,13249750,0.48786786374814545,0.19662164908643778
2017-07-10,153.5,0.8214,0.05,0.87,0.08,151.69,153.98,151.51,13326410,0.4553030303030303,0.22408459595959596
2017-07-11,155.27,0.9967,0.034,0.855,0.111,153.37,155.4225,152.91,13652540,0.4219879386860519,0.19676435854501895
2017-07-12,158.9,0.9986,0.032,0.76,0.207,156.49,159.16,156.2,22710090,0.5378418329637843,0.2940625769894063
2017-07-13,159.26,0.9981,0.048,0.811,0.141,158.74,159.78,158.4227,13912150,0.41689123376623377,0.14799901920995673
2017-07-14,159.97,0.9987,0.04,0.804,0.156,160.13,160.32,159.3254,16305570,0.4018572720811526,0.12165988240615105
2017-07-17,159.73,0.971,0.05,0.873,0.077,160.25,160.78,158.81,12757430,0.4624819624819623,0.11378868045534712
2017-07-18,162.86,0.9932,0.069,0.784,0.147,159.66,163.73,159.42,23686800,0.42321326472269866,0.15677530017152658
2017-07-19,164.14,0.9873,0.072,0.824,0.104,163.59,165.7,163.17,26144510,0.3809307359307359,0.17382154882154882
2017-07-20,164.53,0.9566,0.088,0.795,0.118,164.8,165.0,162.81,18409730,0.38849546679735353,0.12551764273462387
2017-07-21,164.43,0.9871,0.082,0.78,0.139,164.16,165.05,163.75,14712450,0.5073872053872054,0.1949191919191919
2017-07-24,166.0,0.8742,0.063,0.864,0.073,164.64,166.17,164.31,17208500,0.4020537738905086,0.04328150307742146
2017-07-25,165.28,0.9933,0.051,0.838,0.111,165.01,165.54,163.8619,15309000,0.4602491145218418,0.1767461629279811
2017-07-26,165.61,-0.6675,0.058,0.887,0.055,166.01,166.01,164.1,32989200,0.4662098021026592,0.06477195423623994
2017-07-27,170.44,0.9985,0.06,0.782,0.157,174.7,175.49,167.5,68454830,0.4413910338910339,0.10426533676533678
2017-07-28,172.45,0.8723,0.063,0.85,0.087,169.07,173.43,169.05,24546680,0.3919696969696969,0.04700757575757575
2017-07-31,169.25,0.9307,0.061,0.86,0.079,172.0,172.72,168.55,25429310,0.34540839947089946,0.034204695767195765
2017-08-01,169.86,0.8885,0.011,0.87,0.119,169.82,170.47,169.05,14286110,0.5354166666666667,0.05208333333333333
2017-08-02,169.3,0.9845,0.061,0.808,0.132,170.3,170.55,166.91,17181110,0.46774759499759505,0.20072282347282347
2017-08-03,168.59,0.963,0.043,0.861,0.095,169.3,169.7,168.25,10519470,0.4259552042160738,0.20474308300395255
2017-08-04,169.62,0.8402,0.023,0.862,0.115,168.97,170.06,168.69,10505980,0.4462809917355372,0.3247933884297521
2017-08-07,171.98,-0.8718,0.114,0.816,0.07,169.95,172.06,169.66,12765230,0.39779614325068874,0.029338842975206614
2017-08-08,171.23,0.9815,0.081,0.806,0.113,171.88,173.05,170.62,14317200,0.4247210585113811,0.09803792533631243
2017-08-09,171.18,0.9982,0.044,0.836,0.12,169.98,171.45,169.56,10800730,0.3072598786297417,0.144243412599577
2017-08-10,167.4,0.9514,0.0,0.88,0.12,170.06,170.59,166.85,20551720,0.3825757575757576,0.09090909090909091
2017-08-11,168.08,0.9894,0.032,0.888,0.079,167.95,168.82,166.85,13778190,0.4046618408913491,0.21412142502306436
2017-08-14,170.75,0.9975,0.062,0.811,0.127,170.09,171.08,169.29,12940140,0.4996397880726238,0.12990437423273243
2017-08-15,171.0,0.976,0.052,0.867,0.081,171.49,171.5,170.01,8713651,0.3940999278499278,0.07457521645021646
2017-08-16,170.0,0.938,0.079,0.826,0.095,171.25,171.38,169.24,15732840,0.4178071625344353,0.13642148760330577
2017-08-17,166.91,-0.9754,0.104,0.819,0.077,169.34,169.86,166.85,17009420,0.41897474747474744,0.015297979797979795
2017-08-18,167.41,0.8577,0.048,0.872,0.08,166.84,168.67,166.21,15065590,0.319040404040404,0.09336489898989897
2017-08-21,167.78,0.999,0.056,0.783,0.161,167.16,168.0,165.82,11898620,0.3972496684996685,0.2089996002496003
2017-08-22,169.64,0.9513,0.047,0.874,0.079,168.28,169.87,167.15,11377350,0.4350273569023569,0.186445180976431
2017-08-23,168.71,0.982,0.051,0.855,0.094,168.84,169.36,168.2,9838383,0.41380772005772015,0.1490133477633478
2017-08-24,167.74,0.9907,0.054,0.84,0.106,168.88,169.29,166.41,14015950,0.2868789940218511,0.02054215625644198
2017-08-25,166.32,0.9946,0.011,0.884,0.105,167.86,168.38,166.18,12589850,0.4693079332283878,0.0829807818444182
2017-08-28,167.24,0.9962,0.019,0.892,0.089,166.91,167.7,166.33,8477431,0.36022234540527204,0.1328732446415374
2017-08-29,168.05,0.9954,0.033,0.875,0.092,165.25,168.425,165.0,11111780,0.37097414826228375,0.14401594638882778
2017-08-30,169.92,0.9921,0.021,0.906,0.073,168.17,170.18,167.63,11117630,0.4303533675626699,0.17300412765529047
2017-08-31,171.97,0.9752,0.051,0.864,0.085,170.4,172.145,170.06,17216280,0.4018713924963924,0.09016955266955268
2017-09-01,172.02,0.9757,0.051,0.861,0.089,172.4,172.915,171.31,11663360,0.3798994818313001,0.15961252131706674
2017-09-05,170.72,0.999,0.036,0.798,0.166,171.27,172.3875,169.55,13214940,0.3869007215007215,0.12904300144300143
2017-09-06,172.09,0.9817,0.065,0.842,0.094,170.91,172.48,169.57,13886740,0.4262069221628045,0.051689691027926324
